id,Synopstationsnummer,Stationsname,Länge [°E],Breite [°N],Höhe [m],Startdatum,Enddatum,Bundesland,Sonnenschein,Globalstrahlung,Synop,Verknüpfungsnummer,Startdatum Teilzeitreihe,Enddatum Teilzeitreihe,zusammengesetzt
15403,,RAURIS,13.0,47.233334,943.0,1875-09-01,1946-11-30,SAL,nein,nein,keine Synopmeldung,78,1875-09-01,1946-11-30,nein
15402,11346,RAURIS,12.9925,47.22361,933.8,1992-12-01,2100-12-31,SAL,ja,ja,Synopmeldung,78,1993-06-01,2100-12-31,nein
15400,,RAURIS,13.0,47.216667,945.0,1946-04-01,1989-06-30,SAL,ja,nein,keine Synopmeldung,78,1946-12-01,1989-06-30,nein
15344,11200,KALS,12.646389,47.004723,1352.4,2007-08-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,43,2007-08-01,2100-12-31,nein
15341,,KALS-GROSSDORF,12.633333,47.0,1350.0,1984-07-01,1993-04-30,TIR,nein,nein,keine Synopmeldung,43,1984-07-01,1993-04-30,nein
15322,,RUDOLFSHUETTE/WEISSSEE,12.633333,47.133335,2315.0,1961-08-01,1978-04-30,SAL,nein,nein,keine Synopmeldung,82,1961-08-01,1978-04-30,nein
15310,,MOOSERBODEN,12.716666,47.150002,2036.0,1949-01-01,2008-06-30,SAL,nein,nein,keine Synopmeldung,,,,nein
15300,,ENZINGERBODEN,12.633333,47.166668,1480.0,1962-03-01,2100-12-31,SAL,nein,nein,keine Synopmeldung,,,,nein
12208,11336,KITZBUEHEL,12.396389,47.442501,757.0,2016-06-07,2019-12-01,TIR,nein,nein,Synopmeldung wurde eingestellt,,,,nein
15105,11136,KRIMML,12.181945,47.229168,1009.0,1997-09-01,2100-12-31,SAL,ja,ja,Synopmeldung,47,1997-09-01,2100-12-31,nein
15101,11136,KRIMML,12.183333,47.23,1000.0,1983-11-01,1997-08-31,SAL,ja,nein,Synopmeldung wurde eingestellt,47,1983-11-17,1997-08-31,nein
15011,,ZELL AM ZILLER - ROHRBERG,11.904722,47.255001,595.0,1986-02-01,1993-01-31,TIR,nein,nein,keine Synopmeldung,114,1986-02-01,1993-01-31,nein
15010,,ZELL AM ZILLER,11.897778,47.233334,585.0,1955-09-01,1985-12-31,TIR,ja,nein,keine Synopmeldung,114,1955-09-01,1985-12-31,nein
15002,11330,MAYRHOFEN,11.851666,47.162498,640.0,2007-09-01,2100-12-31,TIR,ja,ja,Synopmeldung,61,2007-09-01,2100-12-31,nein
14834,,STEINACH/TIROL,11.466666,47.083332,1025.0,2009-01-01,2100-12-31,TIR,nein,nein,keine Synopmeldung,,,,nein
14821,,RINN,11.501667,47.25,895.0,2000-04-01,2100-12-31,TIR,nein,nein,keine Synopmeldung,127,2000-04-01,2007-12-31,nein
14820,,RINN,11.484445,47.24889,900.0,1957-01-01,2000-03-31,TIR,ja,ja,keine Synopmeldung,127,1957-01-01,2000-03-31,nein
14810,11126,PATSCHERKOFEL,11.462222,47.209446,2247.0,1966-12-16,2010-09-30,TIR,ja,nein,Synopmeldung wurde eingestellt,196,1966-12-16,2007-12-31,nein
14809,,PATSCHERKOFEL,11.45,47.200001,2045.0,1958-01-01,1966-12-31,TIR,ja,nein,Synopmeldung wurde eingestellt,196,1958-01-17,1966-12-15,nein
14808,,PATSCHERKOFEL,11.45,47.200001,1905.0,1955-01-01,1958-01-31,TIR,ja,nein,keine Synopmeldung,196,1955-01-01,1958-01-16,nein
14806,,PATSCHERKOFEL,11.45,47.216667,1970.0,1940-08-01,1946-05-31,TIR,nein,nein,keine Synopmeldung,196,1940-08-01,1946-05-31,nein
14802,11129,BRENNER,11.510834,47.007221,1412.0,2007-11-01,2100-12-31,TIR,ja,ja,Synopmeldung,16,2007-12-01,2100-12-31,nein
14800,11128,BRENNER,11.516666,47.0,1450.0,1948-01-01,1992-12-31,TIR,nein,nein,Synopmeldung wurde eingestellt,16,1948-01-01,1992-12-31,nein
14701,11324,NEUSTIFT/MILDERS,11.291945,47.102779,1007.0,2004-11-01,2100-12-31,TIR,nein,ja,keine Synopmeldung,,,,nein
14630,,UMHAUSEN,10.933888,47.137501,1041.0,1936-01-01,2003-09-30,TIR,nein,nein,keine Synopmeldung,136,1936-01-01,2003-09-30,nein
14622,11317,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2007-11-01,2100-12-31,TIR,nein,ja,keine Synopmeldung,210,2008-01-01,2100-12-31,nein
14620,,PIOESMES,10.866667,47.049999,1410.0,1967-01-01,1982-12-31,TIR,ja,nein,keine Synopmeldung,210,1967-01-01,1982-12-31,nein
14605,,HAIMING,10.866667,47.266666,660.0,1947-11-01,1957-04-30,TIR,ja,nein,keine Synopmeldung,126,1947-11-01,1957-04-30,nein
14603,11309,HAIMING,10.889444,47.259724,659.0,2007-08-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,126,2007-09-01,2100-12-31,nein
13000,,OBERZEIRING,14.496111,47.254723,933.0,1971-01-01,2007-12-31,STMK,ja,nein,keine Synopmeldung,,,,nein
14600,,HAIMING,10.85,47.25,695.0,1965-09-01,2000-09-30,TIR,nein,nein,keine Synopmeldung,126,1965-09-01,2000-09-30,nein
14520,,PRUTZ,10.666667,47.066666,870.0,1967-07-01,2005-06-30,TIR,ja,nein,keine Synopmeldung,138,1967-07-01,2004-11-30,nein
14513,11115,IMST,10.742222,47.236946,773.0,2007-08-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,38,2008-01-01,2100-12-31,nein
13020,,TRIEBEN,14.5,47.483334,708.0,1936-01-01,1985-12-31,STMK,nein,nein,keine Synopmeldung,,,,nein
14511,,IMST,10.729722,47.23111,910.0,1984-01-01,1987-05-31,TIR,nein,nein,keine Synopmeldung,38,1984-01-01,1987-05-16,nein
14510,11115,IMST,10.741667,47.236111,785.0,1936-01-01,1983-05-31,TIR,ja,nein,Synopmeldung wurde eingestellt,38,1936-01-01,1983-05-31,nein
14403,11112,LANDECK,10.563611,47.140278,796.0,1993-07-01,2100-12-31,TIR,ja,ja,Synopmeldung,50,1993-07-01,2100-12-31,nein
14401,11112,LANDECK,10.566667,47.133335,785.0,1986-01-01,1993-06-30,TIR,ja,ja,Synopmeldung wurde eingestellt,50,1986-04-01,1993-06-30,nein
14311,11307,LANGEN AM ARLBERG,10.123333,47.131668,1221.0,2007-08-01,2100-12-31,VBG,ja,ja,Synopmeldung,,,,nein
14308,11124,VALLUGA,10.212778,47.157501,2805.0,2011-02-01,2100-12-31,TIR,nein,nein,keine Synopmeldung,,,,nein
14305,11110,GALZIG,10.230278,47.129723,2079.0,1993-09-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,nein
14304,,ST.ANTON AM ARLBERG,10.266666,47.133335,1350.0,1946-01-01,1950-12-31,TIR,nein,nein,keine Synopmeldung,119,1946-01-01,1950-12-31,nein
14302,11311,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,2007-08-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,119,2008-01-01,2100-12-31,nein
14301,11109,ST.ANTON AM ARLBERG,10.27,47.131668,1289.0,2002-04-01,2100-12-31,TIR,nein,nein,Synopmeldung,119,2002-04-01,2007-12-31,nein
14150,,Bludenz Bleiche,9.8,47.166668,580.0,1995-01-01,1996-12-31,VBG,nein,nein,keine Synopmeldung,,,,nein
14135,,SCHLINS,9.7,47.200001,519.0,1963-02-01,1974-06-30,VBG,nein,nein,keine Synopmeldung,,,,nein
14115,11304,BRAND,9.738334,47.103054,1029.0,2001-06-01,2100-12-31,VBG,ja,ja,Synopmeldung,117,2001-06-01,2100-12-31,nein
14109,,BLUDENZ,9.816667,47.166668,567.0,1950-07-01,1964-07-31,VBG,nein,nein,keine Synopmeldung,181,1950-07-01,1964-07-31,nein
14108,,BLUDENZ,9.816667,47.166668,599.0,1947-09-01,1950-06-30,VBG,nein,nein,keine Synopmeldung,181,1947-09-01,1950-06-30,nein
14107,,BLUDENZ,9.816667,47.166668,598.0,1943-01-01,1945-02-28,VBG,nein,nein,keine Synopmeldung,181,1943-01-01,1945-02-28,nein
14105,,BLUDENZ,9.835834,47.142223,575.0,2001-08-01,2100-12-31,VBG,nein,nein,keine Synopmeldung,181,2001-09-01,2007-07-31,nein
14103,11099,BLUDENZ,9.829445,47.147778,571.0,2015-09-16,2100-12-31,VBG,ja,ja,Synopmeldung,181,2015-09-16,2100-12-31,nein
14100,,BUERS,9.833333,47.145832,567.0,1965-05-01,2001-10-31,VBG,nein,nein,keine Synopmeldung,,,,nein
13907,11393,LUTZMANNSBURG,16.645555,47.465279,201.0,2000-06-01,2100-12-31,BGL,ja,ja,Synopmeldung,58,2000-06-01,2100-12-31,nein
13905,,LUTZMANNSBURG,16.661388,47.465,198.0,1995-01-01,1996-01-31,BGL,nein,nein,keine Synopmeldung,58,1995-01-01,1995-10-31,nein
13800,,GLASHUETTEN,16.383888,47.382221,421.0,1973-07-01,1995-12-31,BGL,ja,nein,keine Synopmeldung,,,,nein
13702,11197,BERNSTEIN,16.261389,47.408333,631.0,2007-07-01,2100-12-31,BGL,ja,ja,keine Synopmeldung,13,2008-01-01,2100-12-31,nein
13700,,BERNSTEIN,16.25,47.400002,615.0,1949-11-01,1990-02-28,BGL,nein,nein,keine Synopmeldung,13,1949-11-01,1990-02-28,nein
13640,8989042,KROISEGG,16.042223,47.378613,444.0,2016-06-01,2100-12-31,BGL,ja,ja,Synopmeldung,,,,nein
13605,11390,HARTBERG,15.978611,47.280556,330.0,1994-08-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,nein
13600,,ALTENBERG/HARTBERG,16.031389,47.256668,429.0,1980-04-01,2007-12-31,STMK,nein,nein,keine Synopmeldung,,,,nein
13500,,BIRKFELD,15.683333,47.366665,623.0,1941-10-01,1991-12-31,STMK,nein,nein,keine Synopmeldung,,,,nein
13400,,RECHBERG,15.416389,47.262779,926.0,1968-04-01,2007-12-31,STMK,ja,nein,keine Synopmeldung,,,,nein
13312,11274,LEOBEN,15.086667,47.378334,544.0,2012-12-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,nein
13100,,KALWANG,14.733334,47.416668,753.0,1966-12-01,1989-02-28,STMK,nein,nein,keine Synopmeldung,44,1966-12-01,1989-02-28,nein
13120,11362,KALWANG,14.759722,47.421391,744.0,1994-04-01,2100-12-31,STMK,ja,ja,Synopmeldung,44,1994-04-01,2100-12-31,nein
13115,,SECKAU,14.778611,47.270557,855.0,1999-06-01,2002-01-31,STMK,nein,nein,keine Synopmeldung,124,1999-06-01,2002-01-31,nein
13116,11166,SECKAU,14.778611,47.270832,872.0,2002-02-01,2100-12-31,STMK,ja,ja,keine Synopmeldung,124,2002-02-01,2100-12-31,nein
13302,11175,BRUCK/MUR,15.249722,47.405556,482.0,2004-12-01,2100-12-31,STMK,ja,nein,Synopmeldung,17,2005-01-01,2100-12-31,nein
13301,11175,BRUCK/MUR,15.251111,47.405834,480.0,1985-01-01,2004-12-31,STMK,nein,nein,Synopmeldung wurde eingestellt,17,1985-01-01,2004-12-31,nein
7013,11071,WAIDHOFEN/YBBS,14.809722,47.945557,384.0,2017-03-31,2100-12-31,NOE,ja,ja,Synopmeldung,101,2018-01-01,2100-12-31,nein
7890,11072,NEUSIEDL AM SEE,16.828888,47.949165,117.0,2017-01-01,2100-12-31,BGL,ja,ja,Synopmeldung,65,2017-01-20,2100-12-31,nein
8806,11266,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2016-10-06,2100-12-31,TIR,ja,ja,Synopmeldung,151,2016-11-01,2100-12-31,nein
19711,11086,KORNAT,12.888889,46.685001,990.0,2017-05-01,2100-12-31,KNT,ja,ja,keine Synopmeldung,,,,nein
11113,,DORNBIRN,9.725555,47.432499,407.0,2016-12-01,2100-12-31,VBG,nein,nein,keine Synopmeldung,,,,nein
10410,11383,SEMMERING,15.827778,47.631111,1000.0,1983-11-01,1998-10-31,NOE,ja,ja,Synopmeldung wurde eingestellt,88,1983-11-01,1998-10-31,nein
17004,,GALTUER,10.185833,46.972778,1648.0,2008-09-01,2012-05-31,TIR,nein,nein,keine Synopmeldung,,,,nein
12720,11267,DACHSTEIN-HUNERKOGEL,13.626389,47.467777,2700.0,2017-05-29,2100-12-31,OOE,ja,ja,keine Synopmeldung,,,,nein
12721,11268,DACHSTEIN-SCHLADMING GLETSCHER,13.6325,47.474445,2520.0,2017-11-13,2100-12-31,OOE,nein,nein,keine Synopmeldung,,,,nein
12231,11073,MITTERSILL,12.495833,47.279167,783.0,2017-12-01,2100-12-31,SAL,ja,,keine Synopmeldung,195,2017-12-01,2100-12-31,nein
20220,11278,POERTSCHACH,14.165277,46.630833,450.0,1982-10-01,2100-12-31,KNT,ja,ja,Synopmeldung,198,1982-10-01,2100-12-31,nein
5935,11090,WIEN-DONAUFELD,16.431389,48.257221,160.0,1996-07-01,2100-12-31,WIE,ja,ja,Synopmeldung,,,,nein
6512,11153,MONDSEE,13.347222,47.850834,481.0,2009-01-01,2100-12-31,OOE,ja,ja,Synopmeldung,163,2009-01-01,2100-12-31,nein
15321,11138,RUDOLFSHUETTE,12.625834,47.134998,2317.0,1992-12-01,2100-12-31,SAL,ja,ja,Synopmeldung,82,1992-12-01,2100-12-31,nein
2,11157,AIGEN/ENNSTAL,14.138333,47.532776,641.0,1939-03-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,ja
3,11019,ALLENTSTEIG,15.366944,48.690834,599.0,1983-10-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
4,11018,AMSTETTEN,14.895,48.108891,266.0,1936-01-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
5,11356,BAD AUSSEE,13.758333,47.610554,743.0,2013-02-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,ja
6,11218,BAD BLEIBERG,13.684444,46.625278,908.7,1896-01-01,2100-12-31,KNT,ja,ja,keine Synopmeldung,,,,ja
7,11372,BAD GASTEIN,13.133333,47.110554,1092.0,1935-01-01,2100-12-31,SAL,ja,ja,Synopmeldung wurde eingestellt,,,,ja
8,11244,BAD GLEICHENBERG,15.903611,46.872223,269.0,1895-07-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,ja
11,11264,BAD RADKERSBURG,15.993333,46.692223,207.0,1972-04-01,2100-12-31,STMK,ja,ja,Synopmeldung wurde eingestellt,,,,ja
12,11081,BADEN,16.235556,48.011391,244.8,1954-04-01,2012-05-31,NOE,ja,ja,Synopmeldung wurde eingestellt,,,,ja
13,11197,BERNSTEIN,16.261389,47.408333,631.0,1949-11-01,2100-12-31,BGL,ja,ja,keine Synopmeldung,,,,ja
14,11141,BISCHOFSHOFEN,13.221111,47.406666,550.0,1936-01-01,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
15,11101,BREGENZ,9.746111,47.499168,424.0,1936-01-01,2100-12-31,VBG,ja,ja,Synopmeldung,,,,ja
16,11129,BRENNER,11.510834,47.007221,1412.0,1948-01-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
17,11175,BRUCK/MUR,15.249722,47.405556,482.0,1895-01-01,2100-12-31,STMK,ja,nein,Synopmeldung,,,,ja
18,11394,BRUCKNEUDORF,16.844999,48.012779,165.6,1939-01-01,2100-12-31,BGL,ja,ja,keine Synopmeldung,,,,ja
20,11118,EHRWALD,10.92,47.404167,982.0,1972-08-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,,,,ja
21,11234,BAD EISENKAPPEL,14.593333,46.490555,623.0,1967-03-01,2100-12-31,KNT,ja,ja,Synopmeldung,,,,ja
22,11190,EISENSTADT-NORDOST,16.538334,47.854168,184.0,1936-01-01,2100-12-31,BGL,ja,ja,Synopmeldung,,,,ja
23,11002,ENNS,14.450277,48.195835,317.0,1948-01-01,2100-12-31,OOE,ja,ja,keine Synopmeldung,,,,ja
24,11105,FELDKIRCH,9.609722,47.271111,438.4,1895-07-01,2100-12-31,VBG,ja,ja,Synopmeldung,,,,ja
26,11068,FREISTADT,14.506389,48.49472,539.0,1895-07-01,2100-12-31,OOE,nein,ja,keine Synopmeldung,,,,ja
27,,GALLSPACH,13.811666,48.209999,368.0,1966-11-01,2008-06-30,OOE,ja,nein,keine Synopmeldung,,,,ja
28,11312,GALTUER,10.185555,46.968056,1587.0,1989-04-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
29,11154,GMUNDEN,13.8075,47.914722,424.4,1930-01-01,2016-04-26,OOE,ja,ja,Synopmeldung wurde eingestellt,,,,ja
30,11290,GRAZ-UNIVERSITAET,15.448889,47.077778,367.0,1894-01-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,ja
31,11037,GROSS-ENZERSDORF,16.559166,48.199722,154.0,1936-01-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
32,11082,GUMPOLDSKIRCHEN,16.280834,48.035831,212.0,1948-05-01,2100-12-31,NOE,,,Synopmeldung,,,,ja
33,,MARTINSBERG,15.156111,48.37611,810.0,1936-01-01,2001-06-27,NOE,ja,nein,keine Synopmeldung,,,,ja
34,,HEILIGENBLUT,12.8525,47.036388,1315.0,1977-10-01,1999-12-31,KNT,nein,nein,keine Synopmeldung,,,,ja
35,,HIEFLAU,14.738055,47.594444,779.0,1936-01-01,2007-12-31,STMK,nein,nein,keine Synopmeldung,,,,ja
36,11385,HOHE WAND/HOCHKOGELHAUS,16.035,47.822224,936.9,1991-05-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
37,11334,SCHOENGRABERN,16.061666,48.603333,253.0,1973-04-14,2100-12-31,NOE,ja,ja,keine Synopmeldung,,,,ja
38,11115,IMST,10.742222,47.236946,773.0,1936-01-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,,,,ja
39,11320,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,1877-01-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,,,,ja
42,,JENBACH,11.755278,47.389999,530.0,1955-04-01,2100-12-31,TIR,nein,nein,keine Synopmeldung,,,,ja
43,11200,KALS,12.646389,47.004723,1352.4,1951-05-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,,,,ja
44,11362,KALWANG,14.759722,47.421391,744.0,1966-12-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,ja
45,,KOENIGSWIESEN,14.84,48.412498,600.0,1966-12-01,2006-06-16,OOE,nein,nein,keine Synopmeldung,,,,ja
46,11070,KREMS,15.622222,48.41861,202.0,1936-01-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
47,11136,KRIMML,12.181945,47.229168,1009.0,1953-06-15,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
48,11231,KLAGENFURT-FLUGHAFEN,14.318334,46.648335,450.0,1950-04-01,2100-12-31,KNT,ja,ja,Synopmeldung,,,,ja
49,11192,KLEINZICKEN,16.335556,47.2075,265.0,1978-01-01,2100-12-31,BGL,ja,ja,Synopmeldung,,,,ja
50,11112,LANDECK,10.563611,47.140278,796.0,1946-02-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
51,11030,LANGENLEBARN,16.118055,48.323891,175.0,1963-01-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
52,11075,LANGENLOIS,15.697222,48.4725,207.0,1965-01-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
55,11204,LIENZ,12.806389,46.825554,661.4,1880-01-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
56,11060,LINZ-STADT,14.285277,48.296391,262.0,1895-07-01,2100-12-31,OOE,ja,ja,Synopmeldung,,,,ja
57,11021,LITSCHAU,15.038333,48.954723,558.0,1954-07-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
58,11393,LUTZMANNSBURG,16.645555,47.465279,201.0,1995-01-01,2100-12-31,BGL,ja,ja,Synopmeldung,,,,ja
59,11171,MARIAZELL/ST.SEBASTIAN-FLUGFELD,15.302222,47.789165,864.0,1948-01-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,ja
60,11152,MATTSEE,13.105556,47.977222,502.0,1949-06-17,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
61,11330,MAYRHOFEN,11.851666,47.162498,640.0,1936-01-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
62,,MILLSTATT-KLEINDOMBRA,13.583333,46.799999,754.0,1972-11-01,1982-05-31,KNT,nein,nein,keine Synopmeldung,,,,ja
63,11185,MOENICHKIRCHEN,16.033333,47.511112,991.0,1954-08-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
64,11220,NEUMARKT,14.424723,47.069721,869.0,1936-01-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,ja
65,11072,NEUSIEDL AM SEE,16.828888,47.949165,117.0,1936-01-01,2100-12-31,BGL,ja,ja,Synopmeldung,,,,ja
66,11127,OBERGURGL,11.024445,46.866943,1941.0,1953-01-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
67,11083,LEISER BERGE,16.371666,48.558887,457.0,1948-01-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
68,11149,OBERTAUERN,13.559722,47.24889,1772.0,1971-06-08,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
69,11262,OBERVELLACH,13.194445,46.935276,688.0,1970-09-01,2100-12-31,KNT,ja,ja,keine Synopmeldung,,,,ja
70,11032,POYSDORF-OST,16.637501,48.669167,198.0,1965-11-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
71,11214,PREITENEGG,14.915,46.938057,1034.0,1950-07-01,2100-12-31,KNT,ja,ja,Synopmeldung,,,,ja
72,11382,PUCHBERG/SCHNEEBERG,15.906944,47.790279,583.0,1949-06-04,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
73,11208,RADSTADT-TANDALIER,13.440833,47.380001,835.0,1936-01-01,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
74,,RANDEGG,14.983334,48.008888,363.0,1977-05-05,2007-12-31,NOE,nein,nein,keine Synopmeldung,,,,ja
75,11051,BRAUNAU/RANSHOFEN,13.028334,48.224167,382.0,1961-01-01,2100-12-31,OOE,ja,ja,Synopmeldung,,,,ja
76,11314,REUTTE,10.715278,47.494446,841.8,1936-01-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
77,11008,ROHRBACH,14.004444,48.567223,613.0,1948-05-23,2100-12-31,OOE,ja,ja,Synopmeldung,,,,ja
78,11346,RAURIS,12.9925,47.22361,933.8,1875-09-01,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
79,,RAVELSBACH,15.848056,48.550835,259.0,1983-10-01,1995-06-30,NOE,nein,nein,keine Synopmeldung,,,,ja
80,11380,REICHENAU/RAX,15.836945,47.699722,488.0,1895-01-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
81,11022,RETZ/WINDMUEHLE,15.941667,48.761112,320.0,1946-01-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
82,11138,RUDOLFSHUETTE,12.625834,47.134998,2317.0,1961-08-01,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
83,11366,SAALBACH,12.648334,47.387779,975.0,1975-11-01,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
84,,SAALFELDEN,12.833333,47.416668,735.0,1968-06-01,1992-04-30,SAL,ja,nein,keine Synopmeldung,,,,ja
85,11340,SCHMITTENHOEHE,12.738055,47.328609,1956.0,1895-07-01,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
86,11241,SCHOECKL,15.466389,47.198612,1443.0,1928-01-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,ja
87,11119,SEEFELD,11.175555,47.324722,1181.9,1948-05-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
88,11383,SEMMERING,15.828333,47.633335,988.0,1936-01-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
89,11020,STIFT ZWETTL,15.203611,48.617779,502.4,1936-01-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
90,11229,ST.ANDRAE/LAVANTTAL,14.828055,46.764168,403.0,1961-01-01,2100-12-31,KNT,ja,ja,Synopmeldung,,,,ja
91,11232,FEISTRITZ ob BLEIBURG,14.766666,46.558887,532.0,1961-01-01,2100-12-31,KNT,ja,ja,Synopmeldung,,,,ja
92,11148,ST.MICHAEL/LUNGAU,13.622778,47.094444,1052.0,1968-12-01,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
93,11389,ST.POELTEN/LANDHAUS,15.631111,48.199722,273.6,1947-01-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
95,11237,ST.VEIT/GLAN,14.385555,46.739166,463.0,1968-05-01,2100-12-31,KNT,ja,ja,Synopmeldung wurde eingestellt,,,,ja
97,11363,STOLZALPE,14.188334,47.123055,1291.0,1938-01-01,2100-12-31,STMK,ja,ja,keine Synopmeldung,,,,ja
98,11399,TAMSWEG,13.808333,47.133057,1025.0,1895-10-01,2100-12-31,SAL,ja,ja,keine Synopmeldung,,,,ja
99,,UNKEN,12.723333,47.645,582.0,1948-01-01,1990-06-30,SAL,nein,nein,keine Synopmeldung,,,,ja
100,11213,VILLACH-STADT,13.873889,46.618057,493.0,1930-01-01,2100-12-31,KNT,ja,ja,Synopmeldung,,,,ja
101,11071,WAIDHOFEN/YBBS,14.809722,47.945557,384.0,1924-12-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
103,11225,WEITENSFELD,14.190833,46.849167,704.0,1953-01-01,2100-12-31,KNT,ja,ja,Synopmeldung,,,,ja
104,,WEYER,14.667222,47.857777,428.0,1968-06-01,2007-08-31,OOE,ja,nein,keine Synopmeldung,,,,ja
105,11035,WIEN-HOHE WARTE,16.356388,48.248611,198.0,1775-01-01,2100-12-31,WIE,ja,ja,Synopmeldung,,,,ja
106,11080,WIEN-MARIABRUNN,16.229445,48.206944,225.0,1936-01-01,2100-12-31,WIE,ja,ja,Synopmeldung,,,,ja
107,11040,WIEN/UNTERLAA,16.419445,48.125,200.0,1963-10-01,2100-12-31,WIE,ja,ja,Synopmeldung,,,,ja
109,,ST.WOLFGANG,13.45,47.733334,575.0,1936-01-01,1987-07-31,OOE,nein,nein,keine Synopmeldung,,,,ja
110,,WOLFSBERG,14.85,46.833332,442.0,1953-01-01,1987-10-31,KNT,nein,nein,keine Synopmeldung,,,,ja
111,11001,WOLFSEGG,13.670834,48.105556,635.1,1951-11-11,2100-12-31,OOE,ja,ja,Synopmeldung,,,,ja
112,11182,WR.NEUSTADT/FLUGPLATZ,16.231388,47.832222,275.0,1948-09-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
114,,ZELL AM ZILLER - ROHRBERG,11.904722,47.255001,595.0,1955-09-01,1993-01-31,TIR,nein,nein,keine Synopmeldung,,,,ja
116,11285,DEUTSCHLANDSBERG,15.226944,46.821667,354.0,1895-08-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,ja
117,11304,BRAND,9.738334,47.103054,1029.0,2001-06-01,2100-12-31,VBG,ja,ja,Synopmeldung,,,,ja
118,11279,KITZBUEHEL,12.389167,47.44389,772.0,1936-01-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,,,,ja
119,11311,ST.ANTON AM ARLBERG,10.266666,47.13139,1304.1,1938-02-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,,,,ja
120,11235,FERLACH,14.314167,46.531113,459.0,1953-05-07,2100-12-31,KNT,ja,ja,keine Synopmeldung,,,,ja
121,11113,NAUDERS,10.496944,46.891109,1330.2,1958-06-01,2100-12-31,TIR,nein,ja,Synopmeldung,,,,ja
122,11216,KANZELHOEHE,13.901944,46.677223,1520.0,1938-01-01,2100-12-31,KNT,ja,ja,keine Synopmeldung,,,,ja
